-0.9991871324801107 -0.9433625131930217 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.998391560013836 -0.94342832308934 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.998391560013836 -0.94342832308934 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.998391560013836 -0.94342832308934 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9990141819439641 -0.9433774135469051 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9990141819439641 -0.9433774135469051 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9988412314078173 -0.9434159061277705 
-0.9988412314078173 -0.9434159061277705 
-0.998391560013836 -0.94342832308934 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9990141819439641 -0.9433774135469051 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.998391560013836 -0.94342832308934 
-0.9990141819439641 -0.9433774135469051 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9989450017295054 -0.9433947972931024 
-0.9990141819439641 -0.9433774135469051 
-0.9990141819439641 -0.9433774135469051 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.998391560013836 -0.94342832308934 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9988412314078173 -0.9434159061277705 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.998391560013836 -0.94342832308934 
-0.9990141819439641 -0.9433774135469051 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9990141819439641 -0.9433774135469051 
-0.9989450017295054 -0.9433947972931024 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.998391560013836 -0.94342832308934 
-0.9989450017295054 -0.9433947972931024 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9991871324801107 -0.9433625131930217 
-0.9990141819439641 -0.9433774135469051 
-0.9991871324801107 -0.9433625131930217 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
-0.9990141819439641 -0.9433774135469051 
-0.998391560013836 -0.94342832308934 
-0.998391560013836 -0.94342832308934 
-0.9989450017295054 -0.9433947972931024 
-0.9988412314078173 -0.9434159061277705 
-0.9991871324801107 -0.9433625131930217 
